,country_code,created_at,favorite_count,favorited,followers_count,friends_count,geo,geo_enabled,hashtags,id,in_reply_to_status_id,lang,location,name,place_type,protected,retweet_count,screen_name,source,text,url,urls,verified
0,,Mon Jun 25 16:06:39 +0000 2012,0,False,45799,2,"{'type': 'Point', 'coordinates': [-57.40262096, -177.99573664]}",True,[],,1.1222692322536571e+18,en,Follow me; see grammar errors!,,,False,0,_grammar_,"<a href=""https://twitter.com/Your_Grammar"" rel=""nofollow"">magical magic</a>","It was possible for you, @BoxeoMundial, to have typed “spent [a lot] of Round” instead. ‘Allot’ is a verb; ‘a lot’ is a noun or adverb.",http://t.co/y2OxdNwM0Y,[],False
1,,Mon Jun 25 16:06:39 +0000 2012,4,False,45799,2,"{'type': 'Point', 'coordinates': [-59.7565709, -166.22678618]}",True,[],,1.1222549371346534e+18,en,Follow me; see grammar errors!,,,False,0,_grammar_,"<a href=""https://twitter.com/Your_Grammar"" rel=""nofollow"">magical magic</a>","I insist that it would have been better if you, @TeamTrumpNC, had used “[Whoever] was responsible” instead. Unlike… https://t.co/I4TBAoxzw3",http://t.co/y2OxdNwM0Y,"[{'url': 'https://t.co/I4TBAoxzw3', 'expanded_url': 'https://twitter.com/i/web/status/1122255097310973952', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [116, 139]}]",False
2,,Mon Jun 25 16:06:39 +0000 2012,1,False,45799,2,"{'type': 'Point', 'coordinates': [57.07041009, -29.05168088]}",True,[],,1.1222490663839375e+18,en,Follow me; see grammar errors!,,,False,0,_grammar_,"<a href=""https://twitter.com/Your_Grammar"" rel=""nofollow"">magical magic</a>","I discovered @Bmac0507 ought to type “Marvel [its] own printing” instead. ‘It's’ means ‘it is’ or ‘it has’, but ‘its’ is possessive.",http://t.co/y2OxdNwM0Y,[],False
3,,Mon Jun 25 16:06:39 +0000 2012,6,False,45799,2,"{'type': 'Point', 'coordinates': [27.58900536, 165.30609055]}",True,[],,1.1222450630719406e+18,en,Follow me; see grammar errors!,,,False,0,_grammar_,"<a href=""https://twitter.com/Your_Grammar"" rel=""nofollow"">magical magic</a>","I consider this update by you, @EwanMacKenna, incorrect; it should say “abused [their] own players” instead. ‘There… https://t.co/bEN4JKvwsa",http://t.co/y2OxdNwM0Y,"[{'url': 'https://t.co/bEN4JKvwsa', 'expanded_url': 'https://twitter.com/i/web/status/1122245537372221441', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]",False
4,AQ,Mon Jun 25 16:06:39 +0000 2012,1,False,45799,2,"{'type': 'Point', 'coordinates': [-71.50330481, 38.96257711]}",True,[],4d25f30d2fbf1463,1.1222447699026698e+18,en,Follow me; see grammar errors!,Antarctica,country,False,0,_grammar_,"<a href=""https://twitter.com/Your_Grammar"" rel=""nofollow"">magical magic</a>","It was possible for you, @adamjahns, to have tweeted “[There] are live” instead. ‘Their’ is possessive; ‘there’ is a pronoun or an adverb.",http://t.co/y2OxdNwM0Y,[],False
5,,Mon Jun 25 16:06:39 +0000 2012,0,False,45799,2,"{'type': 'Point', 'coordinates': [0.37237509, 155.49206984]}",True,[],,1.1222442029880197e+18,en,Follow me; see grammar errors!,,,False,0,_grammar_,"<a href=""https://twitter.com/Your_Grammar"" rel=""nofollow"">magical magic</a>",It is true that @GrannyRose89 has miswritten a status update and meant to write “know that [there] is in fact” inst… https://t.co/CzaYamP9rP,http://t.co/y2OxdNwM0Y,"[{'url': 'https://t.co/CzaYamP9rP', 'expanded_url': 'https://twitter.com/i/web/status/1122244527480295424', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]",False
6,CA,Mon Jun 25 16:06:39 +0000 2012,0,False,45799,2,"{'type': 'Point', 'coordinates': [63.79024004, -127.42929564]}",True,[],547a034b0e7274b7,1.1222380936276664e+18,en,Follow me; see grammar errors!,"Region 2, Unorganized",city,False,0,_grammar_,"<a href=""https://twitter.com/Your_Grammar"" rel=""nofollow"">magical magic</a>","It is true that you, @KenyaPower_Care, intended to write “Hi, if [you] are experiencing” instead. ‘Your’ is a posse… https://t.co/CbYwRjOhJK",http://t.co/y2OxdNwM0Y,"[{'url': 'https://t.co/CbYwRjOhJK', 'expanded_url': 'https://twitter.com/i/web/status/1122238487493783555', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]",False
7,,Mon Jun 25 16:06:39 +0000 2012,0,False,45799,2,"{'type': 'Point', 'coordinates': [-19.6675983, 72.22767992]}",True,[],,1.1222378913614356e+18,en,Follow me; see grammar errors!,,,False,0,_grammar_,"<a href=""https://twitter.com/Your_Grammar"" rel=""nofollow"">magical magic</a>","I deem the status of you, @BiggestLittleFC, unacceptable; it should say “soul of [its] own?” instead. ‘It's’ means… https://t.co/3sWfqlJWyk",http://t.co/y2OxdNwM0Y,"[{'url': 'https://t.co/3sWfqlJWyk', 'expanded_url': 'https://twitter.com/i/web/status/1122237987000070145', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [116, 139]}]",False
8,,Mon Jun 25 16:06:39 +0000 2012,1,False,45799,2,"{'type': 'Point', 'coordinates': [31.76591358, -9.96467505]}",True,[],,1.1222309086088192e+18,en,Follow me; see grammar errors!,,,False,0,_grammar_,"<a href=""https://twitter.com/Your_Grammar"" rel=""nofollow"">magical magic</a>","I declare this status of you, @sharon_lynch, incorrect; it should be “analyses and [there] is conrextualuzation” in… https://t.co/WiYxFdqlot",http://t.co/y2OxdNwM0Y,"[{'url': 'https://t.co/WiYxFdqlot', 'expanded_url': 'https://twitter.com/i/web/status/1122231441344081920', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]",False
9,,Mon Jun 25 16:06:39 +0000 2012,0,False,45799,2,"{'type': 'Point', 'coordinates': [7.93216605, -101.17109176]}",True,[],,1.1222278090349322e+18,en,Follow me; see grammar errors!,,,False,0,_grammar_,"<a href=""https://twitter.com/Your_Grammar"" rel=""nofollow"">magical magic</a>","You, @chefsymon, miswrote a post and could have used “but to each [their] own” instead. ‘There’ is not possessive, but ‘their’ is.",http://t.co/y2OxdNwM0Y,[],False
10,,Mon Jun 25 16:06:39 +0000 2012,1,False,45799,2,"{'type': 'Point', 'coordinates': [-22.8723203, -122.14391581]}",True,[],,1.1222268649809306e+18,en,Follow me; see grammar errors!,,,False,0,_grammar_,"<a href=""https://twitter.com/Your_Grammar"" rel=""nofollow"">magical magic</a>",It was possible for @ianevatt23 to have said “brother [you] are an inspiration” instead. ‘Your’ is a possessive det… https://t.co/53pMHyicH0,http://t.co/y2OxdNwM0Y,"[{'url': 'https://t.co/53pMHyicH0', 'expanded_url': 'https://twitter.com/i/web/status/1122227417295335425', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]",False
11,,Mon Jun 25 16:06:39 +0000 2012,2,False,45799,2,"{'type': 'Point', 'coordinates': [2.11372984, 88.17859701]}",True,[],,1.1222243902325105e+18,en,Follow me; see grammar errors!,,,False,0,_grammar_,"<a href=""https://twitter.com/Your_Grammar"" rel=""nofollow"">magical magic</a>","It is possible for @ChainfireXDA to post “applaud [whoever] was responsible” instead. Unlike ‘whomever’, ‘whoever’ is the subject of ‘was’.",http://t.co/y2OxdNwM0Y,[],False
12,,Mon Jun 25 16:06:39 +0000 2012,3,False,45799,2,"{'type': 'Point', 'coordinates': [-13.36378929, -164.3747251]}",True,[],,1.1222172265291366e+18,en,Follow me; see grammar errors!,,,False,0,_grammar_,"<a href=""https://twitter.com/Your_Grammar"" rel=""nofollow"">magical magic</a>","You, @Amerado_Burner, should have said “Life has [its] own choices” instead. ‘It's’ means ‘it is’ or ‘it has’, but ‘its’ is possessive.",http://t.co/y2OxdNwM0Y,[],False
13,,Mon Jun 25 16:06:39 +0000 2012,0,False,45799,2,"{'type': 'Point', 'coordinates': [5.47255441, -121.26017732]}",True,[],,1.122216215093506e+18,en,Follow me; see grammar errors!,,,False,0,_grammar_,"<a href=""https://twitter.com/Your_Grammar"" rel=""nofollow"">magical magic</a>","I am sure you, @Sourcing_Guru, have screwed up an update and should use “day we are [here] to help” instead. I am ‘here’ to ‘hear’.",http://t.co/y2OxdNwM0Y,[],False
14,,Mon Jun 25 16:06:39 +0000 2012,0,False,45799,2,"{'type': 'Point', 'coordinates': [78.62017232, 49.2513933]}",True,[],,1.122213441060524e+18,en,Follow me; see grammar errors!,,,False,0,_grammar_,"<a href=""https://twitter.com/Your_Grammar"" rel=""nofollow"">magical magic</a>","You, @CalvinZaire, should have tweeted “To each [their] own” instead. ‘There’ is not possessive, but ‘their’ is.",http://t.co/y2OxdNwM0Y,[],False
15,,Mon Jun 25 16:06:39 +0000 2012,1,False,45799,2,"{'type': 'Point', 'coordinates': [7.82171891, -107.85994179]}",True,"[{'text': 'Avengers', 'indices': [48, 57]}]",,1.1222127354065961e+18,en,Follow me; see grammar errors!,,,False,0,_grammar_,"<a href=""https://twitter.com/Your_Grammar"" rel=""nofollow"">magical magic</a>","It could be better if you, @srimoy_b, had said “#Avengers ,or [whoever is] left” instead. Unlike ‘whomever’, ‘whoev… https://t.co/Ps5TECKgvP",http://t.co/y2OxdNwM0Y,"[{'url': 'https://t.co/Ps5TECKgvP', 'expanded_url': 'https://twitter.com/i/web/status/1122212817871024128', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]",False
16,CA,Mon Jun 25 16:06:39 +0000 2012,3,False,45799,2,"{'type': 'Point', 'coordinates': [76.16555877, -137.3171957]}",True,[],5b7c84d804ace840,1.1222116810300375e+18,en,Follow me; see grammar errors!,"Region 1, Unorganized",city,False,0,_grammar_,"<a href=""https://twitter.com/Your_Grammar"" rel=""nofollow"">magical magic</a>","In your tweet, you, @AtimCharlotte, ought to have used “Ooh😐Glad that [you] are now” instead. ‘Your’ is a possessiv… https://t.co/ayozn2xnei",http://t.co/y2OxdNwM0Y,"[{'url': 'https://t.co/ayozn2xnei', 'expanded_url': 'https://twitter.com/i/web/status/1122211812907163648', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]",False
17,CA,Mon Jun 25 16:06:39 +0000 2012,1,False,45799,2,"{'type': 'Point', 'coordinates': [65.14393663, -118.42078238]}",True,[],7fae8fa36ef77811,1.1221998475268956e+18,en,Follow me; see grammar errors!,"Region 6, Unorganized",city,False,1,_grammar_,"<a href=""https://twitter.com/Your_Grammar"" rel=""nofollow"">magical magic</a>",It seems to be true that @Hovain has screwed up a status and could have said “Everybody has [their] own agenda” ins… https://t.co/MjLDtKjAvU,http://t.co/y2OxdNwM0Y,"[{'url': 'https://t.co/MjLDtKjAvU', 'expanded_url': 'https://twitter.com/i/web/status/1122200235718127623', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]",False
18,,Mon Jun 25 16:06:39 +0000 2012,0,False,45799,2,"{'type': 'Point', 'coordinates': [-29.64305023, -149.49577435]}",True,[],,1.1222001099434435e+18,en,Follow me; see grammar errors!,,,False,0,_grammar_,"<a href=""https://twitter.com/Your_Grammar"" rel=""nofollow"">magical magic</a>","In your message, you, @Plinz, ought to have tweeted “it does for [its] own maintenance” instead. ‘It's’ means ‘it i… https://t.co/9Tr695waMC",http://t.co/y2OxdNwM0Y,"[{'url': 'https://t.co/9Tr695waMC', 'expanded_url': 'https://twitter.com/i/web/status/1122200235718127616', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]",False
19,,Mon Jun 25 16:06:39 +0000 2012,1,False,45799,2,"{'type': 'Point', 'coordinates': [-50.72140273, -2.92943923]}",True,[],,1.1221993976081654e+18,en,Follow me; see grammar errors!,,,False,0,_grammar_,"<a href=""https://twitter.com/Your_Grammar"" rel=""nofollow"">magical magic</a>",I consider the update by @AllThingsJen wrong; it should be “on [its] own and you” instead. ‘It's’ means ‘it is’ or… https://t.co/oXpeSX2h03,http://t.co/y2OxdNwM0Y,"[{'url': 'https://t.co/oXpeSX2h03', 'expanded_url': 'https://twitter.com/i/web/status/1122199735153176576', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [116, 139]}]",False
20,KG,Mon Jun 25 16:06:39 +0000 2012,1,False,45799,2,"{'type': 'Point', 'coordinates': [42.50919374, 79.40378326]}",True,[],56ac89b367a68a34,1.1221978394282516e+18,en,Follow me; see grammar errors!,Kyrgyzstan,country,False,0,_grammar_,"<a href=""https://twitter.com/Your_Grammar"" rel=""nofollow"">magical magic</a>","I consider the post by you, @sadknob, invalid; it should read “on [its] own bollocks” instead. ‘It's’ means ‘it is’… https://t.co/fZ8yL3XbB2",http://t.co/y2OxdNwM0Y,"[{'url': 'https://t.co/fZ8yL3XbB2', 'expanded_url': 'https://twitter.com/i/web/status/1122198221718265856', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]",False
21,,Mon Jun 25 16:06:39 +0000 2012,0,False,45799,2,"{'type': 'Point', 'coordinates': [41.46172246, -61.06312808]}",True,[],,1.122191846229336e+18,en,Follow me; see grammar errors!,,,False,0,_grammar_,"<a href=""https://twitter.com/Your_Grammar"" rel=""nofollow"">magical magic</a>","It is the case that you, @Ostrov_A, have posted an error and could have typed “knew … as did [whoever] was in the”… https://t.co/UUac8F9MFq",http://t.co/y2OxdNwM0Y,"[{'url': 'https://t.co/UUac8F9MFq', 'expanded_url': 'https://twitter.com/i/web/status/1122192185011601409', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [116, 139]}]",False
22,,Mon Jun 25 16:06:39 +0000 2012,0,False,45799,2,"{'type': 'Point', 'coordinates': [28.25223232, -165.3158509]}",True,[],,1.122189144657154e+18,en,Follow me; see grammar errors!,,,False,0,_grammar_,"<a href=""https://twitter.com/Your_Grammar"" rel=""nofollow"">magical magic</a>","I feel @taylorpazdro intended to use “that’s [their] own fault” instead. ‘There’ is not possessive, but ‘their’ is.",http://t.co/y2OxdNwM0Y,[],False
23,,Mon Jun 25 16:06:39 +0000 2012,2,False,45799,2,"{'type': 'Point', 'coordinates': [35.47838265, 165.76739678]}",True,[],,1.1221878485417206e+18,en,Follow me; see grammar errors!,,,False,0,_grammar_,"<a href=""https://twitter.com/Your_Grammar"" rel=""nofollow"">magical magic</a>",I noticed that @KatyMontgomerie has miswritten a tweet and can type “needs [its] own recognition” instead. ‘It's’ m… https://t.co/0JZKI3QCdS,http://t.co/y2OxdNwM0Y,"[{'url': 'https://t.co/0JZKI3QCdS', 'expanded_url': 'https://twitter.com/i/web/status/1122188156097519616', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]",False
24,,Mon Jun 25 16:06:39 +0000 2012,0,False,45799,2,"{'type': 'Point', 'coordinates': [-46.58913319, 152.2377868]}",True,[],,1.1221838830705582e+18,en,Follow me; see grammar errors!,,,False,0,_grammar_,"<a href=""https://twitter.com/Your_Grammar"" rel=""nofollow"">magical magic</a>",It might be better if @ChoicesMarkets had posted “motivated as [you] are” instead. ‘Your’ is a possessive determiner; ‘you’ is a pronoun.,http://t.co/y2OxdNwM0Y,[],False
25,,Mon Jun 25 16:06:39 +0000 2012,2,False,45799,2,"{'type': 'Point', 'coordinates': [3.81537575, 179.11871714]}",True,[],,1.1221787853973545e+18,en,Follow me; see grammar errors!,,,False,0,_grammar_,"<a href=""https://twitter.com/Your_Grammar"" rel=""nofollow"">magical magic</a>","I am confident @Kingeh ought to have said “let [their] own use” instead. ‘There’ is not possessive, but ‘their’ is.",http://t.co/y2OxdNwM0Y,[],False
26,,Mon Jun 25 16:06:39 +0000 2012,2,False,45799,2,"{'type': 'Point', 'coordinates': [16.5323148, -178.78331681]}",True,[],,1.1221782283098071e+18,en,Follow me; see grammar errors!,,,False,0,_grammar_,"<a href=""https://twitter.com/Your_Grammar"" rel=""nofollow"">magical magic</a>","In your status, it is possible for you, @IPL2019_Dream11, to post “Yes [There] is RS” instead. ‘Their’ is possessiv… https://t.co/GG4zvbFUTP",http://t.co/y2OxdNwM0Y,"[{'url': 'https://t.co/GG4zvbFUTP', 'expanded_url': 'https://twitter.com/i/web/status/1122178593365331968', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]",False
27,MZ,Mon Jun 25 16:06:39 +0000 2012,0,False,45799,2,"{'type': 'Point', 'coordinates': [-16.33422074, 40.04899634]}",True,[],b64dd3d6de94f13d,1.1221754372019036e+18,en,Follow me; see grammar errors!,Republic of Mozambique,country,False,0,_grammar_,"<a href=""https://twitter.com/Your_Grammar"" rel=""nofollow"">magical magic</a>","In your post, you, @suecostello, should say “now [there] is proof” instead. ‘Their’ is possessive; ‘there’ is a pronoun or an adverb.",http://t.co/y2OxdNwM0Y,[],False
28,,Mon Jun 25 16:06:39 +0000 2012,1,False,45799,2,"{'type': 'Point', 'coordinates': [45.21976611, 165.67930351]}",True,"[{'text': 'ReadHouston', 'indices': [41, 53]}]",,1.1221744604785459e+18,en,Follow me; see grammar errors!,,,False,0,_grammar_,"<a href=""https://twitter.com/Your_Grammar"" rel=""nofollow"">magical magic</a>",I assert that @murderbooks ought to say “#ReadHouston has [its] own twitter” instead. ‘It's’ means ‘it is’ or ‘it h… https://t.co/7Lr46r4EHs,http://t.co/y2OxdNwM0Y,"[{'url': 'https://t.co/7Lr46r4EHs', 'expanded_url': 'https://twitter.com/i/web/status/1122174569236840448', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]",False
29,SA,Mon Jun 25 16:06:39 +0000 2012,2,False,45799,2,"{'type': 'Point', 'coordinates': [19.43670206, 45.21903736]}",True,[],008b97480b9c4e5e,1.1221724855232348e+18,en,Follow me; see grammar errors!,Najran,admin,False,0,_grammar_,"<a href=""https://twitter.com/Your_Grammar"" rel=""nofollow"">magical magic</a>","I deem this tweet of you, @ChengduHunters, wrong; it should be “art of [its] own, and we're” instead. ‘It's’ means… https://t.co/cZ1Jo7R1KN",http://t.co/y2OxdNwM0Y,"[{'url': 'https://t.co/cZ1Jo7R1KN', 'expanded_url': 'https://twitter.com/i/web/status/1122172555048226816', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [116, 139]}]",False
30,MZ,Mon Jun 25 16:06:39 +0000 2012,0,False,45799,2,"{'type': 'Point', 'coordinates': [-14.31551037, 36.10078847]}",True,[],b64dd3d6de94f13d,1.1221703677060506e+18,en,Follow me; see grammar errors!,Republic of Mozambique,country,False,0,_grammar_,"<a href=""https://twitter.com/Your_Grammar"" rel=""nofollow"">magical magic</a>",I consider this status by @FezzanLibyaOrg wrong; it should say “rumours that [there] is foul” instead. ‘Their’ is p… https://t.co/5jkKVglLZx,http://t.co/y2OxdNwM0Y,"[{'url': 'https://t.co/5jkKVglLZx', 'expanded_url': 'https://twitter.com/i/web/status/1122170541354442755', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]",False
31,DZ,Mon Jun 25 16:06:39 +0000 2012,0,False,45799,2,"{'type': 'Point', 'coordinates': [28.49948368, -7.75537229]}",True,[],001c60a55435f46f,1.1221679001340846e+18,en,Follow me; see grammar errors!,Tindouf                                                                                             ,admin,False,0,_grammar_,"<a href=""https://twitter.com/Your_Grammar"" rel=""nofollow"">magical magic</a>","You, @talkMacca, have tweeted an error and should post “Road would have [its] own special” instead. ‘It's’ means ‘i… https://t.co/WpfYiFGuHm",http://t.co/y2OxdNwM0Y,"[{'url': 'https://t.co/WpfYiFGuHm', 'expanded_url': 'https://twitter.com/i/web/status/1122168026009341952', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]",False
32,,Mon Jun 25 16:06:39 +0000 2012,0,False,45799,2,"{'type': 'Point', 'coordinates': [3.01180795, -79.51426134]}",True,[],,1.122163663174099e+18,en,Follow me; see grammar errors!,,,False,0,_grammar_,"<a href=""https://twitter.com/Your_Grammar"" rel=""nofollow"">magical magic</a>","I declare this message by you, @ImSporticus, unacceptable; it should be “‘leader’ then [there] is something” instea… https://t.co/24QAsp5UIM",http://t.co/y2OxdNwM0Y,"[{'url': 'https://t.co/24QAsp5UIM', 'expanded_url': 'https://twitter.com/i/web/status/1122163997975953415', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]",False
33,,Mon Jun 25 16:06:39 +0000 2012,1,False,45799,2,"{'type': 'Point', 'coordinates': [40.16268602, 5.80644373]}",True,[],,1.1221542915763569e+18,en,Follow me; see grammar errors!,,,False,0,_grammar_,"<a href=""https://twitter.com/Your_Grammar"" rel=""nofollow"">magical magic</a>","You, @lakens, could have typed “NP, [there] are dozens” instead. ‘Their’ is possessive; ‘there’ is a pronoun or an adverb.",http://t.co/y2OxdNwM0Y,[],False
34,,Mon Jun 25 16:06:39 +0000 2012,0,False,45799,2,"{'type': 'Point', 'coordinates': [-14.58872849, 124.524505]}",True,[],,1.1221534436263731e+18,en,Follow me; see grammar errors!,,,False,0,_grammar_,"<a href=""https://twitter.com/Your_Grammar"" rel=""nofollow"">magical magic</a>","In your update, you, @wagatwe, should say “else to be [here] about her nastiness” instead. I am ‘here’ to ‘hear’.",http://t.co/y2OxdNwM0Y,[],False
35,,Mon Jun 25 16:06:39 +0000 2012,1,False,45799,2,"{'type': 'Point', 'coordinates': [-11.66010515, -2.25208504]}",True,[],,1.1221533600970097e+18,en,Follow me; see grammar errors!,,,False,0,_grammar_,"<a href=""https://twitter.com/Your_Grammar"" rel=""nofollow"">magical magic</a>","I consider the update by you, @MikeSautterOWH, wrong; it should say “Prep) [who's] been great” instead. ‘Whose’ is… https://t.co/jYZ5gkzmkl",http://t.co/y2OxdNwM0Y,"[{'url': 'https://t.co/jYZ5gkzmkl', 'expanded_url': 'https://twitter.com/i/web/status/1122153427784617984', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [116, 139]}]",False
36,,Mon Jun 25 16:06:39 +0000 2012,0,False,45799,2,"{'type': 'Point', 'coordinates': [-5.97385344, 68.15100919]}",True,[],,1.122151619947266e+18,en,Follow me; see grammar errors!,,,False,0,_grammar_,"<a href=""https://twitter.com/Your_Grammar"" rel=""nofollow"">magical magic</a>","I feel that you, @dajjrambo, ought to have typed “Everyone has [their] own style” instead. ‘There’ is not possessive, but ‘their’ is.",http://t.co/y2OxdNwM0Y,[],False
37,CA,Mon Jun 25 16:06:39 +0000 2012,0,False,45799,2,"{'type': 'Point', 'coordinates': [56.05540339, -73.7491747]}",True,[],52c47d20b9bb18fd,1.1221442736111575e+18,en,Follow me; see grammar errors!,Rivière-Koksoak,city,False,0,_grammar_,"<a href=""https://twitter.com/Your_Grammar"" rel=""nofollow"">magical magic</a>","It appears to me you, @PrincessAracel2, botched a status update and could have posted “@Swooop312 [There] are some… https://t.co/lhBgzUZVfn",http://t.co/y2OxdNwM0Y,"[{'url': 'https://t.co/lhBgzUZVfn', 'expanded_url': 'https://twitter.com/i/web/status/1122144368423522311', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [116, 139]}]",False
38,,Mon Jun 25 16:06:39 +0000 2012,0,False,45799,2,"{'type': 'Point', 'coordinates': [-19.50442545, -101.16935689]}",True,[],,1.1221434757833032e+18,en,Follow me; see grammar errors!,,,False,0,_grammar_,"<a href=""https://twitter.com/Your_Grammar"" rel=""nofollow"">magical magic</a>","I reckon @JeanEricVergne ought to write “play [its] own hand” instead. ‘It's’ means ‘it is’ or ‘it has’, but ‘its’ is possessive.",http://t.co/y2OxdNwM0Y,[],False
39,,Mon Jun 25 16:06:39 +0000 2012,0,False,45799,2,"{'type': 'Point', 'coordinates': [14.25320707, -81.1353033]}",True,[],,1.1221431387836662e+18,en,Follow me; see grammar errors!,,,False,0,_grammar_,"<a href=""https://twitter.com/Your_Grammar"" rel=""nofollow"">magical magic</a>","In this message, it was possible for you, @joohvc, to have tweeted “@haseulsgay after [you] are you there” instead.… https://t.co/NZECcU6vWW",http://t.co/y2OxdNwM0Y,"[{'url': 'https://t.co/NZECcU6vWW', 'expanded_url': 'https://twitter.com/i/web/status/1122143363212435458', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]",False
40,,Mon Jun 25 16:06:39 +0000 2012,0,False,45799,2,"{'type': 'Point', 'coordinates': [-3.89840034, -4.19352807]}",True,[],,1.1221412952820941e+18,en,Follow me; see grammar errors!,,,False,0,_grammar_,"<a href=""https://twitter.com/Your_Grammar"" rel=""nofollow"">magical magic</a>","It might have been better if you, @JohnHayesOnAir, had said “and [there] should be!” instead. ‘Their’ is possessive… https://t.co/3NPDUMD1L3",http://t.co/y2OxdNwM0Y,"[{'url': 'https://t.co/3NPDUMD1L3', 'expanded_url': 'https://twitter.com/i/web/status/1122141853753778177', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]",False
41,US,Mon Jun 25 16:06:39 +0000 2012,1,False,45799,2,"{'type': 'Point', 'coordinates': [44.96031844, -107.08190572]}",True,[],5669366953047e51,1.1221412433776312e+18,en,Follow me; see grammar errors!,Wyoming,admin,False,0,_grammar_,"<a href=""https://twitter.com/Your_Grammar"" rel=""nofollow"">magical magic</a>","In this tweet, you, @dearsoceity, ought to have said “actually [there] is” instead. ‘Their’ is possessive; ‘there’… https://t.co/fA86tfNgCs",http://t.co/y2OxdNwM0Y,"[{'url': 'https://t.co/fA86tfNgCs', 'expanded_url': 'https://twitter.com/i/web/status/1122141348348538885', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [116, 139]}]",False
42,,Mon Jun 25 16:06:39 +0000 2012,2,False,45799,2,"{'type': 'Point', 'coordinates': [-7.68958811, 151.77280837]}",True,[],,1.1221409500573737e+18,en,Follow me; see grammar errors!,,,False,0,_grammar_,"<a href=""https://twitter.com/Your_Grammar"" rel=""nofollow"">magical magic</a>","In this status update, you, @mikedeestro, could have used “on [its] own” instead. ‘It's’ means ‘it is’ or ‘it has’, but ‘its’ is possessive.",http://t.co/y2OxdNwM0Y,[],False
43,,Mon Jun 25 16:06:39 +0000 2012,0,False,45799,2,"{'type': 'Point', 'coordinates': [-63.48294664, 28.45178327]}",True,[],,1.1221407798147727e+18,en,Follow me; see grammar errors!,,,False,0,_grammar_,"<a href=""https://twitter.com/Your_Grammar"" rel=""nofollow"">magical magic</a>","I declare that it is you, @HolyroodDaily, who screwed up an update and ought to say “move to [its] own currency” in… https://t.co/bZRB2BA0gu",http://t.co/y2OxdNwM0Y,"[{'url': 'https://t.co/bZRB2BA0gu', 'expanded_url': 'https://twitter.com/i/web/status/1122140847347314689', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]",False
44,AQ,Mon Jun 25 16:06:39 +0000 2012,1,False,45799,2,"{'type': 'Point', 'coordinates': [-75.71714813, 23.87144995]}",True,[],4d25f30d2fbf1463,1.122137875049517e+18,en,Follow me; see grammar errors!,Antarctica,country,False,0,_grammar_,"<a href=""https://twitter.com/Your_Grammar"" rel=""nofollow"">magical magic</a>","It is true that you, @kkfla737, meant to write “argue [there] is more individual” instead. ‘Their’ is possessive; ‘… https://t.co/ifvjoS3tA0",http://t.co/y2OxdNwM0Y,"[{'url': 'https://t.co/ifvjoS3tA0', 'expanded_url': 'https://twitter.com/i/web/status/1122138329053638656', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]",False
45,,Mon Jun 25 16:06:39 +0000 2012,1,False,45799,2,"{'type': 'Point', 'coordinates': [23.58753956, -45.97283459]}",True,[],,1.1221331859938222e+18,en,Follow me; see grammar errors!,,,False,0,_grammar_,"<a href=""https://twitter.com/Your_Grammar"" rel=""nofollow"">magical magic</a>","In your tweet, you, @KenFerrante, should have said “aware if [there] is a utility” instead. ‘Their’ is possessive;… https://t.co/a2Zs3cE7j3",http://t.co/y2OxdNwM0Y,"[{'url': 'https://t.co/a2Zs3cE7j3', 'expanded_url': 'https://twitter.com/i/web/status/1122133296794697728', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [116, 139]}]",False
